=== Pass1 -> L1.dat ===
Total transactions: 948420
Pass1 time: 0.268 sec
=== Pass2 -> L2.dat ===
Found 1526 frequent pairs
Pass2 time: 1.716 sec
=== Pass3 -> L3.dat ===
Found 1977 frequent triples
Pass3 time: 2.579 sec

=== Association Rules (confidence >= 0.60) ===
{2} => {7}, support=0.1149, confidence=0.6260
{7, 230} => {12}, support=0.0032, confidence=0.7940
{12, 230} => {7}, support=0.0032, confidence=0.9892
{231} => {7, 12}, support=0.0021, confidence=0.7317
{7, 231} => {12}, support=0.0021, confidence=0.7986
{12, 231} => {7}, support=0.0021, confidence=0.9901
{233} => {7, 12}, support=0.0012, confidence=0.7243
{7, 233} => {12}, support=0.0012, confidence=0.7965
{12, 233} => {7}, support=0.0012, confidence=0.9879
{234} => {7, 12}, support=0.0015, confidence=0.7455
{7, 234} => {12}, support=0.0015, confidence=0.8214
{12, 234} => {7}, support=0.0015, confidence=0.9883
{236} => {7, 12}, support=0.0014, confidence=0.7345
{7, 236} => {12}, support=0.0014, confidence=0.8035
{12, 236} => {7}, support=0.0014, confidence=0.9925
{238} => {7, 12}, support=0.0016, confidence=0.7307
{7, 238} => {12}, support=0.0016, confidence=0.8069
{12, 238} => {7}, support=0.0016, confidence=0.9876
{15, 149} => {7}, support=0.0012, confidence=0.9678
{12, 247} => {7}, support=0.0029, confidence=0.9154
{248} => {7, 12}, support=0.0020, confidence=0.6267
{7, 248} => {12}, support=0.0020, confidence=0.7619
{12, 248} => {7}, support=0.0020, confidence=0.9705
{254} => {7, 12}, support=0.0013, confidence=0.7610
{7, 254} => {12}, support=0.0013, confidence=0.8150
{12, 254} => {7}, support=0.0013, confidence=0.9895
{8, 379} => {7}, support=0.0014, confidence=0.9706
{255} => {7, 12}, support=0.0036, confidence=0.7801
{7, 255} => {12}, support=0.0036, confidence=0.8365
{12, 255} => {7}, support=0.0036, confidence=0.9905
{256} => {7, 12}, support=0.0032, confidence=0.7867
{7, 256} => {12}, support=0.0032, confidence=0.8273
{12, 256} => {7}, support=0.0032, confidence=0.9948
{260} => {7, 12}, support=0.0026, confidence=0.7654
{7, 260} => {12}, support=0.0026, confidence=0.8295
{12, 260} => {7}, support=0.0026, confidence=0.9919
{261} => {7, 12}, support=0.0020, confidence=0.7496
{7, 261} => {12}, support=0.0020, confidence=0.8077
{12, 261} => {7}, support=0.0020, confidence=0.9933
{262} => {7, 12}, support=0.0011, confidence=0.7627
{7, 262} => {12}, support=0.0011, confidence=0.8221
{12, 262} => {7}, support=0.0011, confidence=0.9933
{266} => {7, 12}, support=0.0035, confidence=0.6650
{7, 266} => {12}, support=0.0035, confidence=0.7665
{12, 266} => {7}, support=0.0035, confidence=0.9797
{267} => {7, 12}, support=0.0011, confidence=0.7431
{7, 267} => {12}, support=0.0011, confidence=0.8166
{12, 267} => {7}, support=0.0011, confidence=0.9844
{269} => {7, 12}, support=0.0013, confidence=0.7039
{7, 269} => {12}, support=0.0013, confidence=0.7825
{12, 269} => {7}, support=0.0013, confidence=0.9867
{7, 270} => {12}, support=0.0071, confidence=0.6891
{12, 270} => {7}, support=0.0071, confidence=0.9595
{7, 271} => {12}, support=0.0011, confidence=0.7203
{12, 271} => {7}, support=0.0011, confidence=0.9668
{274} => {7, 12}, support=0.0074, confidence=0.6212
{7, 274} => {12}, support=0.0074, confidence=0.7451
{12, 274} => {7}, support=0.0074, confidence=0.9739
{401} => {7, 8}, support=0.0016, confidence=0.6789
{7, 401} => {8}, support=0.0016, confidence=0.8051
{8, 401} => {7}, support=0.0016, confidence=0.9038
{277} => {7, 12}, support=0.0019, confidence=0.6262
{7, 277} => {12}, support=0.0019, confidence=0.7432
{12, 277} => {7}, support=0.0019, confidence=0.9798
{403} => {7, 8}, support=0.0014, confidence=0.7560
{7, 403} => {8}, support=0.0014, confidence=0.8777
{8, 403} => {7}, support=0.0014, confidence=0.9065
{7, 279} => {12}, support=0.0083, confidence=0.6995
{12, 279} => {7}, support=0.0083, confidence=0.9558
{282} => {7, 12}, support=0.0023, confidence=0.7197
{7, 282} => {12}, support=0.0023, confidence=0.7800
{12, 282} => {7}, support=0.0023, confidence=0.9894
{291} => {7, 12}, support=0.0042, confidence=0.7006
{7, 291} => {12}, support=0.0042, confidence=0.7829
{12, 291} => {7}, support=0.0042, confidence=0.9868
{293} => {7, 12}, support=0.0013, confidence=0.7411
{7, 293} => {12}, support=0.0013, confidence=0.8214
{12, 293} => {7}, support=0.0013, confidence=0.9854
{12, 295} => {7}, support=0.0095, confidence=0.8846
{297} => {7, 12}, support=0.0016, confidence=0.7499
{7, 297} => {12}, support=0.0016, confidence=0.8218
{12, 297} => {7}, support=0.0016, confidence=0.9902
{304} => {7, 12}, support=0.0092, confidence=0.6329
{7, 304} => {12}, support=0.0092, confidence=0.7581
{12, 304} => {7}, support=0.0092, confidence=0.9750
{307} => {7, 12}, support=0.0020, confidence=0.8061
{7, 307} => {12}, support=0.0020, confidence=0.8741
{12, 307} => {7}, support=0.0020, confidence=0.9904
{308} => {7, 12}, support=0.0016, confidence=0.6924
{7, 308} => {12}, support=0.0016, confidence=0.7766
{12, 308} => {7}, support=0.0016, confidence=0.9884
{15, 219} => {7}, support=0.0015, confidence=0.9594
{313} => {7, 12}, support=0.0011, confidence=0.7169
{7, 313} => {12}, support=0.0011, confidence=0.8161
{12, 313} => {7}, support=0.0011, confidence=0.9842
{8, 439} => {7}, support=0.0019, confidence=0.9933
{315} => {7, 12}, support=0.0073, confidence=0.6547
{7, 315} => {12}, support=0.0073, confidence=0.7670
{12, 315} => {7}, support=0.0073, confidence=0.9795
{7, 317} => {12}, support=0.0124, confidence=0.7130
{12, 317} => {7}, support=0.0124, confidence=0.9577
{322} => {7, 12}, support=0.0046, confidence=0.6723
{7, 322} => {12}, support=0.0046, confidence=0.7736
{12, 322} => {7}, support=0.0046, confidence=0.9852
{8, 447} => {7}, support=0.0021, confidence=0.9424
{325} => {7, 12}, support=0.0017, confidence=0.7616
{7, 325} => {12}, support=0.0017, confidence=0.8520
{12, 325} => {7}, support=0.0017, confidence=0.9869
{331} => {7, 12}, support=0.0010, confidence=0.7486
{7, 331} => {12}, support=0.0010, confidence=0.8348
{12, 331} => {7}, support=0.0010, confidence=0.9875
{332} => {7, 12}, support=0.0011, confidence=0.7394
{7, 332} => {12}, support=0.0011, confidence=0.8397
{12, 332} => {7}, support=0.0011, confidence=0.9835
{339} => {7, 12}, support=0.0017, confidence=0.7296
{7, 339} => {12}, support=0.0017, confidence=0.8443
{12, 339} => {7}, support=0.0017, confidence=0.9794
{340} => {7, 12}, support=0.0017, confidence=0.7585
{7, 340} => {12}, support=0.0017, confidence=0.8638
{12, 340} => {7}, support=0.0017, confidence=0.9835
{7, 354} => {12}, support=0.0010, confidence=0.6915
{12, 354} => {7}, support=0.0010, confidence=0.9752
{355} => {7, 12}, support=0.0016, confidence=0.7329
{7, 355} => {12}, support=0.0016, confidence=0.8054
{12, 355} => {7}, support=0.0016, confidence=0.9868
{357} => {7, 12}, support=0.0013, confidence=0.7058
{7, 357} => {12}, support=0.0013, confidence=0.7814
{12, 357} => {7}, support=0.0013, confidence=0.9856
{358} => {7, 12}, support=0.0022, confidence=0.7528
{7, 358} => {12}, support=0.0022, confidence=0.8167
{12, 358} => {7}, support=0.0022, confidence=0.9886
{359} => {7, 12}, support=0.0018, confidence=0.7239
{7, 359} => {12}, support=0.0018, confidence=0.7934
{12, 359} => {7}, support=0.0018, confidence=0.9920
{362} => {7, 12}, support=0.0045, confidence=0.7882
{7, 362} => {12}, support=0.0045, confidence=0.8558
{12, 362} => {7}, support=0.0045, confidence=0.9915
{364} => {7, 12}, support=0.0012, confidence=0.7393
{7, 364} => {12}, support=0.0012, confidence=0.8186
{12, 364} => {7}, support=0.0012, confidence=0.9887
{365} => {7, 12}, support=0.0043, confidence=0.7517
{7, 365} => {12}, support=0.0043, confidence=0.8078
{12, 365} => {7}, support=0.0043, confidence=0.9907
{8, 491} => {7}, support=0.0013, confidence=0.8137
{373} => {7, 12}, support=0.0011, confidence=0.7521
{7, 373} => {12}, support=0.0011, confidence=0.8121
{12, 373} => {7}, support=0.0011, confidence=0.9873
{379} => {7, 12}, support=0.0064, confidence=0.6862
{7, 379} => {12}, support=0.0064, confidence=0.7518
{12, 379} => {7}, support=0.0064, confidence=0.9869
{380} => {7, 12}, support=0.0035, confidence=0.7659
{7, 380} => {12}, support=0.0035, confidence=0.8304
{12, 380} => {7}, support=0.0035, confidence=0.9916
{8, 505} => {7}, support=0.0011, confidence=0.9442
{383} => {7, 12}, support=0.0012, confidence=0.7418
{7, 383} => {12}, support=0.0012, confidence=0.8367
{12, 383} => {7}, support=0.0012, confidence=0.9849
{398} => {7, 12}, support=0.0017, confidence=0.6909
{7, 398} => {12}, support=0.0017, confidence=0.7800
{12, 398} => {7}, support=0.0017, confidence=0.9875
{401} => {7, 12}, support=0.0015, confidence=0.6154
{7, 401} => {12}, support=0.0015, confidence=0.7299
{12, 401} => {7}, support=0.0015, confidence=0.9852
{403} => {7, 12}, support=0.0012, confidence=0.6529
{7, 403} => {12}, support=0.0012, confidence=0.7581
{12, 403} => {7}, support=0.0012, confidence=0.9816
{423} => {7, 12}, support=0.0017, confidence=0.7189
{7, 423} => {12}, support=0.0017, confidence=0.8207
{12, 423} => {7}, support=0.0017, confidence=0.9862
{424} => {7, 12}, support=0.0050, confidence=0.8188
{7, 424} => {12}, support=0.0050, confidence=0.8654
{12, 424} => {7}, support=0.0050, confidence=0.9945
{425} => {7, 12}, support=0.0013, confidence=0.7186
{7, 425} => {12}, support=0.0013, confidence=0.7820
{12, 425} => {7}, support=0.0013, confidence=0.9863
{2, 988} => {149}, support=0.0026, confidence=0.7471
{435} => {7, 12}, support=0.0022, confidence=0.7544
{7, 435} => {12}, support=0.0022, confidence=0.8235
{12, 435} => {7}, support=0.0022, confidence=0.9888
{436} => {7, 12}, support=0.0021, confidence=0.7505
{7, 436} => {12}, support=0.0021, confidence=0.8298
{12, 436} => {7}, support=0.0021, confidence=0.9912
{439} => {7, 12}, support=0.0096, confidence=0.8237
{7, 439} => {12}, support=0.0096, confidence=0.8641
{12, 439} => {7}, support=0.0096, confidence=0.9941
{446} => {7, 12}, support=0.0012, confidence=0.8148
{7, 446} => {12}, support=0.0012, confidence=0.8693
{12, 446} => {7}, support=0.0012, confidence=0.9919
{7, 447} => {12}, support=0.0099, confidence=0.6962
{12, 447} => {7}, support=0.0099, confidence=0.9653
{449} => {7, 12}, support=0.0017, confidence=0.7549
{7, 449} => {12}, support=0.0017, confidence=0.8244
{12, 449} => {7}, support=0.0017, confidence=0.9910
{453} => {7, 12}, support=0.0020, confidence=0.7846
{7, 453} => {12}, support=0.0020, confidence=0.8463
{12, 453} => {7}, support=0.0020, confidence=0.9954
{456} => {7, 12}, support=0.0016, confidence=0.7270
{7, 456} => {12}, support=0.0016, confidence=0.8010
{12, 456} => {7}, support=0.0016, confidence=0.9852
{468} => {7, 12}, support=0.0016, confidence=0.6358
{7, 468} => {12}, support=0.0016, confidence=0.7408
{12, 468} => {7}, support=0.0016, confidence=0.9794
{471} => {7, 12}, support=0.0024, confidence=0.8257
{7, 471} => {12}, support=0.0024, confidence=0.8693
{12, 471} => {7}, support=0.0024, confidence=0.9948
{473} => {7, 12}, support=0.0010, confidence=0.7729
{7, 473} => {12}, support=0.0010, confidence=0.8287
{12, 473} => {7}, support=0.0010, confidence=0.9939
{474} => {7, 12}, support=0.0020, confidence=0.7665
{7, 474} => {12}, support=0.0020, confidence=0.8374
{12, 474} => {7}, support=0.0020, confidence=0.9932
{483} => {7, 12}, support=0.0013, confidence=0.6890
{7, 483} => {12}, support=0.0013, confidence=0.7892
{12, 483} => {7}, support=0.0013, confidence=0.9827
{12, 491} => {7}, support=0.0068, confidence=0.8781
{492} => {7, 12}, support=0.0026, confidence=0.7800
{7, 492} => {12}, support=0.0026, confidence=0.8343
{12, 492} => {7}, support=0.0026, confidence=0.9937
{493} => {7, 12}, support=0.0036, confidence=0.7522
{7, 493} => {12}, support=0.0036, confidence=0.8298
{12, 493} => {7}, support=0.0036, confidence=0.9862
{495} => {7, 12}, support=0.0038, confidence=0.7546
{7, 495} => {12}, support=0.0038, confidence=0.8331
{12, 495} => {7}, support=0.0038, confidence=0.9878
{497} => {7, 12}, support=0.0022, confidence=0.6993
{7, 497} => {12}, support=0.0022, confidence=0.8040
{12, 497} => {7}, support=0.0022, confidence=0.9791
{499} => {7, 12}, support=0.0011, confidence=0.6908
{7, 499} => {12}, support=0.0011, confidence=0.7965
{12, 499} => {7}, support=0.0011, confidence=0.9897
{500} => {7, 12}, support=0.0022, confidence=0.6120
{7, 500} => {12}, support=0.0022, confidence=0.7413
{12, 500} => {7}, support=0.0022, confidence=0.9710
{7, 505} => {12}, support=0.0056, confidence=0.7098
{12, 505} => {7}, support=0.0056, confidence=0.9660
{507} => {7, 12}, support=0.0038, confidence=0.8666
{7, 507} => {12}, support=0.0038, confidence=0.8982
{12, 507} => {7}, support=0.0038, confidence=0.9950
{8, 633} => {7}, support=0.0012, confidence=0.9322
{509} => {7, 12}, support=0.0014, confidence=0.7588
{7, 509} => {12}, support=0.0014, confidence=0.8332
{12, 509} => {7}, support=0.0014, confidence=0.9916
{513} => {7, 12}, support=0.0050, confidence=0.7687
{7, 513} => {12}, support=0.0050, confidence=0.8323
{12, 513} => {7}, support=0.0050, confidence=0.9915
{515} => {7, 12}, support=0.0024, confidence=0.7213
{7, 515} => {12}, support=0.0024, confidence=0.8255
{12, 515} => {7}, support=0.0024, confidence=0.9843
{517} => {7, 12}, support=0.0010, confidence=0.7806
{7, 517} => {12}, support=0.0010, confidence=0.8523
{12, 517} => {7}, support=0.0010, confidence=0.9918
{521} => {7, 12}, support=0.0011, confidence=0.7650
{7, 521} => {12}, support=0.0011, confidence=0.8370
{12, 521} => {7}, support=0.0011, confidence=0.9889
{522} => {7, 12}, support=0.0026, confidence=0.7703
{7, 522} => {12}, support=0.0026, confidence=0.8333
{12, 522} => {7}, support=0.0026, confidence=0.9884
{523} => {7, 12}, support=0.0019, confidence=0.7558
{7, 523} => {12}, support=0.0019, confidence=0.8264
{12, 523} => {7}, support=0.0019, confidence=0.9908
{7, 29} => {28}, support=0.0039, confidence=0.6682
{28, 29} => {7}, support=0.0039, confidence=0.9095
{526} => {7, 12}, support=0.0011, confidence=0.7580
{7, 526} => {12}, support=0.0011, confidence=0.8750
{12, 526} => {7}, support=0.0011, confidence=0.9874
{529} => {7, 12}, support=0.0011, confidence=0.7997
{7, 529} => {12}, support=0.0011, confidence=0.8716
{12, 529} => {7}, support=0.0011, confidence=0.9932
{22, 219} => {7}, support=0.0011, confidence=0.9796
{7, 33} => {28}, support=0.0042, confidence=0.6594
{28, 33} => {7}, support=0.0042, confidence=0.9068
{532} => {7, 12}, support=0.0022, confidence=0.7423
{7, 532} => {12}, support=0.0022, confidence=0.8227
{12, 532} => {7}, support=0.0022, confidence=0.9805
{38} => {7, 28}, support=0.0014, confidence=0.6135
{7, 38} => {28}, support=0.0014, confidence=0.7240
{28, 38} => {7}, support=0.0014, confidence=0.8902
{535} => {7, 12}, support=0.0021, confidence=0.6798
{7, 535} => {12}, support=0.0021, confidence=0.7720
{12, 535} => {7}, support=0.0021, confidence=0.9829
{28, 41} => {7}, support=0.0016, confidence=0.9521
{538} => {7, 12}, support=0.0020, confidence=0.7975
{7, 538} => {12}, support=0.0020, confidence=0.8542
{12, 538} => {7}, support=0.0020, confidence=0.9936
{541} => {7, 12}, support=0.0025, confidence=0.7517
{7, 541} => {12}, support=0.0025, confidence=0.8222
{12, 541} => {7}, support=0.0025, confidence=0.9936
{8, 668} => {7}, support=0.0012, confidence=0.9773
{50} => {7, 28}, support=0.0053, confidence=0.6938
{7, 50} => {28}, support=0.0053, confidence=0.7404
{28, 50} => {7}, support=0.0053, confidence=0.9627
{28, 56} => {7}, support=0.0029, confidence=0.7794
{556} => {7, 12}, support=0.0014, confidence=0.6655
{7, 556} => {12}, support=0.0014, confidence=0.7577
{12, 556} => {7}, support=0.0014, confidence=0.9796
{29} => {7, 33}, support=0.0055, confidence=0.8344
{33} => {7, 29}, support=0.0055, confidence=0.7455
{7, 29} => {33}, support=0.0055, confidence=0.9409
{7, 33} => {29}, support=0.0055, confidence=0.8519
{29, 33} => {7}, support=0.0055, confidence=0.9087
{28, 65} => {7}, support=0.0031, confidence=0.9157
{564} => {7, 12}, support=0.0010, confidence=0.7186
{7, 564} => {12}, support=0.0010, confidence=0.8044
{12, 564} => {7}, support=0.0010, confidence=0.9820
{565} => {7, 12}, support=0.0011, confidence=0.7811
{7, 565} => {12}, support=0.0011, confidence=0.8303
{12, 565} => {7}, support=0.0011, confidence=0.9886
{38} => {7, 29}, support=0.0016, confidence=0.6891
{7, 38} => {29}, support=0.0016, confidence=0.8133
{29, 38} => {7}, support=0.0016, confidence=0.8904
{28, 70} => {7}, support=0.0020, confidence=0.9499
{568} => {7, 12}, support=0.0010, confidence=0.8644
{7, 568} => {12}, support=0.0010, confidence=0.8993
{12, 568} => {7}, support=0.0010, confidence=0.9938
{569} => {7, 12}, support=0.0030, confidence=0.8459
{7, 569} => {12}, support=0.0030, confidence=0.8937
{12, 569} => {7}, support=0.0030, confidence=0.9931
{574} => {7, 12}, support=0.0027, confidence=0.7312
{7, 574} => {12}, support=0.0027, confidence=0.8146
{12, 574} => {7}, support=0.0027, confidence=0.9904
{28, 78} => {7}, support=0.0034, confidence=0.9449
{580} => {7, 12}, support=0.0010, confidence=0.7488
{7, 580} => {12}, support=0.0010, confidence=0.8259
{12, 580} => {7}, support=0.0010, confidence=0.9867
{28, 84} => {7}, support=0.0078, confidence=0.9808
{7, 86} => {28}, support=0.0035, confidence=0.6075
{28, 86} => {7}, support=0.0035, confidence=0.9745
{583} => {7, 12}, support=0.0015, confidence=0.7515
{7, 583} => {12}, support=0.0015, confidence=0.8082
{12, 583} => {7}, support=0.0015, confidence=0.9923
{26, 149} => {7}, support=0.0023, confidence=0.9823
{28, 87} => {7}, support=0.0032, confidence=0.9714
{7, 88} => {28}, support=0.0071, confidence=0.6603
{28, 88} => {7}, support=0.0071, confidence=0.9054
{585} => {7, 12}, support=0.0031, confidence=0.6039
{7, 585} => {12}, support=0.0031, confidence=0.7089
{12, 585} => {7}, support=0.0031, confidence=0.9807
{7, 89} => {28}, support=0.0012, confidence=0.6817
{28, 89} => {7}, support=0.0012, confidence=0.8919
{28, 91} => {7}, support=0.0012, confidence=0.9833
{588} => {7, 12}, support=0.0011, confidence=0.7235
{7, 588} => {12}, support=0.0011, confidence=0.8117
{12, 588} => {7}, support=0.0011, confidence=0.9907
{12, 591} => {7}, support=0.0017, confidence=0.8754
{599} => {7, 12}, support=0.0021, confidence=0.7938
{7, 599} => {12}, support=0.0021, confidence=0.8638
{12, 599} => {7}, support=0.0021, confidence=0.9895
{7, 604} => {12}, support=0.0016, confidence=0.7391
{12, 604} => {7}, support=0.0016, confidence=0.9698
{29, 84} => {7}, support=0.0013, confidence=0.9869
{8, 738} => {7}, support=0.0019, confidence=0.9444
{29, 88} => {7}, support=0.0016, confidence=0.8978
{3, 149} => {219}, support=0.0026, confidence=0.8292
{3, 219} => {149}, support=0.0026, confidence=0.6531
{632} => {7, 12}, support=0.0028, confidence=0.6399
{7, 632} => {12}, support=0.0028, confidence=0.7638
{12, 632} => {7}, support=0.0028, confidence=0.9795
{28, 136} => {7}, support=0.0013, confidence=0.9812
{633} => {7, 12}, support=0.0034, confidence=0.6363
{7, 633} => {12}, support=0.0034, confidence=0.7566
{12, 633} => {7}, support=0.0034, confidence=0.9782
{28, 137} => {7}, support=0.0019, confidence=0.9492
{634} => {7, 12}, support=0.0040, confidence=0.7121
{7, 634} => {12}, support=0.0040, confidence=0.7827
{12, 634} => {7}, support=0.0040, confidence=0.9902
