=== Pass1 -> L1.dat ===
Total transactions: 100000
Pass1 time: 0.043 sec
=== Pass2 -> L2.dat ===
Found 8831 frequent pairs
Pass2 time: 0.952 sec
=== Pass3 -> L3.dat ===
Found 7130 frequent triples
Pass3 time: 0.675 sec

=== Association Rules (confidence >= 0.60) ===
{15} => {161}, support=0.0019, confidence=0.9442
{230, 693} => {715}, support=0.0027, confidence=0.7405
{230, 715} => {693}, support=0.0027, confidence=0.8925
{693, 715} => {230}, support=0.0027, confidence=0.9103
{28, 495} => {983}, support=0.0035, confidence=0.8219
{28, 983} => {495}, support=0.0035, confidence=0.9402
{495, 983} => {28}, support=0.0035, confidence=0.8607
{40, 284} => {146}, support=0.0027, confidence=0.7444
{146, 284} => {40}, support=0.0027, confidence=0.7201
{646, 695} => {942}, support=0.0024, confidence=0.9380
{646, 942} => {695}, support=0.0024, confidence=0.9272
{695, 942} => {646}, support=0.0024, confidence=0.8930
{221, 968} => {982}, support=0.0017, confidence=0.9560
{221, 982} => {968}, support=0.0017, confidence=0.9255
{968, 982} => {221}, support=0.0017, confidence=0.9158
{40, 420} => {146}, support=0.0035, confidence=0.6888
{40, 155} => {169}, support=0.0015, confidence=0.6637
{40, 169} => {155}, support=0.0015, confidence=0.8315
{40, 476} => {146}, support=0.0025, confidence=0.9572
{146, 476} => {40}, support=0.0025, confidence=0.9425
{40, 490} => {146}, support=0.0025, confidence=0.7143
{146, 490} => {40}, support=0.0025, confidence=0.7267
{40, 133} => {907}, support=0.0029, confidence=0.7305
{40, 907} => {133}, support=0.0029, confidence=0.8555
{133, 907} => {40}, support=0.0029, confidence=0.9091
{32, 382} => {896}, support=0.0013, confidence=0.7746
{32, 896} => {382}, support=0.0013, confidence=0.7976
{32, 382} => {935}, support=0.0014, confidence=0.7803
{32, 935} => {382}, support=0.0014, confidence=0.9574
{382, 935} => {32}, support=0.0014, confidence=0.9184
{33, 351} => {938}, support=0.0029, confidence=0.7379
{33, 938} => {351}, support=0.0029, confidence=0.6402
{351, 938} => {33}, support=0.0029, confidence=0.7436
{32, 388} => {790}, support=0.0012, confidence=0.8041
{32, 790} => {388}, support=0.0012, confidence=0.6611
{32, 388} => {799}, support=0.0012, confidence=0.8243
{32, 799} => {388}, support=0.0012, confidence=0.7974
{40, 155} => {355}, support=0.0014, confidence=0.6278
{648} => {28, 518}, support=0.0036, confidence=0.6552
{28, 518} => {648}, support=0.0036, confidence=0.9500
{28, 648} => {518}, support=0.0036, confidence=0.9730
{518, 648} => {28}, support=0.0036, confidence=0.9601
{40, 650} => {146}, support=0.0024, confidence=0.9007
{146, 650} => {40}, support=0.0024, confidence=0.8909
{32, 388} => {838}, support=0.0012, confidence=0.7838
{32, 838} => {388}, support=0.0012, confidence=0.9431
{388, 838} => {32}, support=0.0012, confidence=0.9280
{32, 388} => {844}, support=0.0012, confidence=0.7973
{32, 844} => {388}, support=0.0012, confidence=0.8310
{388, 844} => {32}, support=0.0012, confidence=0.8429
{40, 675} => {146}, support=0.0026, confidence=0.8233
{441, 618} => {688}, support=0.0021, confidence=0.8408
{441, 688} => {618}, support=0.0021, confidence=0.9035
{618, 688} => {441}, support=0.0021, confidence=0.8619
{441, 691} => {618}, support=0.0014, confidence=0.9177
{618, 691} => {441}, support=0.0014, confidence=0.8896
{237, 490} => {737}, support=0.0010, confidence=0.6265
{237, 737} => {490}, support=0.0010, confidence=0.7820
{444, 530} => {602}, support=0.0015, confidence=0.8895
{444, 602} => {530}, support=0.0015, confidence=0.7018
{530, 602} => {444}, support=0.0015, confidence=0.9563
{40, 155} => {485}, support=0.0019, confidence=0.8296
{40, 485} => {155}, support=0.0019, confidence=0.8605
{155, 485} => {40}, support=0.0019, confidence=0.9439
{40, 770} => {146}, support=0.0034, confidence=0.8618
{146, 770} => {40}, support=0.0034, confidence=0.8448
{439, 675} => {954}, support=0.0021, confidence=0.6742
{439, 954} => {675}, support=0.0021, confidence=0.6058
{675, 954} => {439}, support=0.0021, confidence=0.8970
{242, 351} => {355}, support=0.0020, confidence=0.8829
{242, 355} => {351}, support=0.0020, confidence=0.8485
{26, 582} => {783}, support=0.0031, confidence=0.9104
{26, 783} => {582}, support=0.0031, confidence=0.9187
{582, 783} => {26}, support=0.0031, confidence=0.8333
{28, 518} => {884}, support=0.0036, confidence=0.9368
{28, 884} => {518}, support=0.0036, confidence=0.7558
{518, 884} => {28}, support=0.0036, confidence=0.9059
{28, 518} => {894}, support=0.0035, confidence=0.9184
{28, 894} => {518}, support=0.0035, confidence=0.9065
{518, 894} => {28}, support=0.0035, confidence=0.9510
{439, 767} => {685}, support=0.0026, confidence=0.6125
{26, 582} => {891}, support=0.0030, confidence=0.9045
{26, 891} => {582}, support=0.0030, confidence=0.9558
{582, 891} => {26}, support=0.0030, confidence=0.9154
{444, 530} => {810}, support=0.0015, confidence=0.8488
{444, 810} => {530}, support=0.0015, confidence=0.9669
{899} => {26, 582}, support=0.0031, confidence=0.9717
{26, 582} => {899}, support=0.0031, confidence=0.9224
{26, 899} => {582}, support=0.0031, confidence=0.9904
{582, 899} => {26}, support=0.0031, confidence=0.9810
{516} => {34, 347}, support=0.0080, confidence=0.6835
{34, 347} => {516}, support=0.0080, confidence=0.9443
{34, 516} => {347}, support=0.0080, confidence=0.9672
{347, 516} => {34}, support=0.0080, confidence=0.9388
{28, 518} => {983}, support=0.0035, confidence=0.9132
{28, 983} => {518}, support=0.0035, confidence=0.9429
{518, 983} => {28}, support=0.0035, confidence=0.9481
{444, 530} => {842}, support=0.0015, confidence=0.8547
{444, 842} => {530}, support=0.0015, confidence=0.9800
{530, 842} => {444}, support=0.0015, confidence=0.6255
{40, 712} => {155}, support=0.0013, confidence=0.8452
{155, 712} => {40}, support=0.0013, confidence=0.9493
{40, 155} => {723}, support=0.0019, confidence=0.8565
{444, 530} => {884}, support=0.0015, confidence=0.8605
{444, 884} => {530}, support=0.0015, confidence=0.9548
{242, 351} => {568}, support=0.0020, confidence=0.9099
{242, 568} => {351}, support=0.0020, confidence=0.9099
{351, 568} => {242}, support=0.0020, confidence=0.8279
{40, 169} => {355}, support=0.0014, confidence=0.7697
{169, 355} => {40}, support=0.0014, confidence=0.7135
{439, 959} => {685}, support=0.0024, confidence=0.9447
{685, 959} => {439}, support=0.0024, confidence=0.9336
{242, 355} => {568}, support=0.0020, confidence=0.8788
{242, 568} => {355}, support=0.0020, confidence=0.9144
{355, 568} => {242}, support=0.0020, confidence=0.6024
{40, 155} => {919}, support=0.0018, confidence=0.8027
{40, 919} => {155}, support=0.0018, confidence=0.6654
{155, 919} => {40}, support=0.0018, confidence=0.8689
{40, 169} => {485}, support=0.0014, confidence=0.7978
{40, 485} => {169}, support=0.0014, confidence=0.6605
{42, 117} => {209}, support=0.0032, confidence=0.9224
{42, 209} => {117}, support=0.0032, confidence=0.8819
{117, 209} => {42}, support=0.0032, confidence=0.9042
{18, 838} => {957}, support=0.0010, confidence=0.8772
{838, 957} => {18}, support=0.0010, confidence=0.8475
{242, 351} => {894}, support=0.0020, confidence=0.9054
{242, 894} => {351}, support=0.0020, confidence=0.9136
{351, 894} => {242}, support=0.0020, confidence=0.8340
{641, 887} => {891}, support=0.0020, confidence=0.9231
{641, 891} => {887}, support=0.0020, confidence=0.9315
{887, 891} => {641}, support=0.0020, confidence=0.8831
{40, 169} => {712}, support=0.0014, confidence=0.7584
{40, 712} => {169}, support=0.0014, confidence=0.8710
{169, 712} => {40}, support=0.0014, confidence=0.9507
{40, 169} => {723}, support=0.0014, confidence=0.7809
{169, 723} => {40}, support=0.0014, confidence=0.6985
{242, 355} => {894}, support=0.0020, confidence=0.8701
{242, 894} => {355}, support=0.0020, confidence=0.9136
{355, 894} => {242}, support=0.0020, confidence=0.7128
{37, 275} => {425}, support=0.0028, confidence=0.9262
{37, 425} => {275}, support=0.0028, confidence=0.9356
{275, 425} => {37}, support=0.0028, confidence=0.8734
{44, 52} => {621}, support=0.0043, confidence=0.9247
{44, 621} => {52}, support=0.0043, confidence=0.9348
{52, 621} => {44}, support=0.0043, confidence=0.9513
{237, 517} => {745}, support=0.0028, confidence=0.9088
{237, 745} => {517}, support=0.0028, confidence=0.8429
{42, 117} => {542}, support=0.0032, confidence=0.9282
{117, 542} => {42}, support=0.0032, confidence=0.8777
{29, 512} => {833}, support=0.0021, confidence=0.9295
{29, 833} => {512}, support=0.0021, confidence=0.9017
{512, 833} => {29}, support=0.0021, confidence=0.6011
{646, 741} => {801}, support=0.0012, confidence=0.7301
{646, 801} => {741}, support=0.0012, confidence=0.9154
{741, 801} => {646}, support=0.0012, confidence=0.8561
{42, 117} => {591}, support=0.0032, confidence=0.9282
{42, 591} => {117}, support=0.0032, confidence=0.9500
{117, 591} => {42}, support=0.0032, confidence=0.9362
{42, 117} => {607}, support=0.0032, confidence=0.9310
{42, 607} => {117}, support=0.0032, confidence=0.9050
{117, 607} => {42}, support=0.0032, confidence=0.7883
{40, 169} => {919}, support=0.0014, confidence=0.7753
{169, 919} => {40}, support=0.0014, confidence=0.7931
{44, 52} => {706}, support=0.0043, confidence=0.9269
{44, 706} => {52}, support=0.0043, confidence=0.9707
{52, 706} => {44}, support=0.0043, confidence=0.9818
{32, 418} => {896}, support=0.0013, confidence=0.8758
{32, 896} => {418}, support=0.0013, confidence=0.7976
{418, 896} => {32}, support=0.0013, confidence=0.8590
{227, 827} => {847}, support=0.0012, confidence=0.9141
{227, 847} => {827}, support=0.0012, confidence=0.9000
{827, 847} => {227}, support=0.0012, confidence=0.8069
{229} => {761, 983}, support=0.0010, confidence=0.8814
{229, 761} => {983}, support=0.0010, confidence=0.9204
{229, 983} => {761}, support=0.0010, confidence=0.9720
{761, 983} => {229}, support=0.0010, confidence=0.8814
{32, 418} => {935}, support=0.0014, confidence=0.8824
{32, 935} => {418}, support=0.0014, confidence=0.9574
{418, 935} => {32}, support=0.0014, confidence=0.9507
{563} => {40, 182}, support=0.0029, confidence=0.6320
{40, 182} => {563}, support=0.0029, confidence=0.8488
{40, 563} => {182}, support=0.0029, confidence=0.9419
{182, 563} => {40}, support=0.0029, confidence=0.9329
{227, 827} => {884}, support=0.0012, confidence=0.9219
{227, 884} => {827}, support=0.0012, confidence=0.8489
{827, 884} => {227}, support=0.0012, confidence=0.6378
{628} => {29, 522}, support=0.0027, confidence=0.9315
{29, 522} => {628}, support=0.0027, confidence=0.9189
{29, 628} => {522}, support=0.0027, confidence=0.9577
{522, 628} => {29}, support=0.0027, confidence=0.9714
{40, 182} => {634}, support=0.0030, confidence=0.8663
{40, 634} => {182}, support=0.0030, confidence=0.9283
{182, 634} => {40}, support=0.0030, confidence=0.9198
{436, 831} => {804}, support=0.0013, confidence=0.9412
{804, 831} => {436}, support=0.0013, confidence=0.8707
{33, 578} => {402}, support=0.0018, confidence=0.8044
{402, 578} => {33}, support=0.0018, confidence=0.8009
{29, 522} => {706}, support=0.0027, confidence=0.9223
{29, 706} => {522}, support=0.0027, confidence=0.9479
{522, 706} => {29}, support=0.0027, confidence=0.9414
{648} => {441, 884}, support=0.0035, confidence=0.6352
{441, 648} => {884}, support=0.0035, confidence=0.9459
{441, 884} => {648}, support=0.0035, confidence=0.8159
{648, 884} => {441}, support=0.0035, confidence=0.9358
{646, 741} => {999}, support=0.0012, confidence=0.7362
{646, 999} => {741}, support=0.0012, confidence=0.8955
{741, 999} => {646}, support=0.0012, confidence=0.7792
{648} => {441, 894}, support=0.0035, confidence=0.6298
{441, 648} => {894}, support=0.0035, confidence=0.9378
{441, 894} => {648}, support=0.0035, confidence=0.9253
{648, 894} => {441}, support=0.0035, confidence=0.9586
{436, 941} => {804}, support=0.0013, confidence=0.9416
{804, 941} => {436}, support=0.0013, confidence=0.9021
{648} => {441, 983}, support=0.0034, confidence=0.6261
{441, 648} => {983}, support=0.0034, confidence=0.9324
{441, 983} => {648}, support=0.0034, confidence=0.9324
{648, 983} => {441}, support=0.0034, confidence=0.9504
{40, 182} => {907}, support=0.0029, confidence=0.8488
{40, 907} => {182}, support=0.0029, confidence=0.8614
{182, 907} => {40}, support=0.0029, confidence=0.9182
{37, 275} => {926}, support=0.0027, confidence=0.9027
{37, 926} => {275}, support=0.0027, confidence=0.9642
{275, 926} => {37}, support=0.0027, confidence=0.9340
{37, 275} => {982}, support=0.0028, confidence=0.9329
{37, 982} => {275}, support=0.0028, confidence=0.9521
{275, 982} => {37}, support=0.0028, confidence=0.9085
{240, 449} => {541}, support=0.0015, confidence=0.8361
{240, 541} => {449}, support=0.0015, confidence=0.7537
{449, 541} => {240}, support=0.0015, confidence=0.6740
{45, 49} => {378}, support=0.0010, confidence=0.8110
{45, 378} => {49}, support=0.0010, confidence=0.8306
{49, 378} => {45}, support=0.0010, confidence=0.8047
{38, 266} => {378}, support=0.0021, confidence=0.9261
{38, 378} => {266}, support=0.0021, confidence=0.8950
{266, 378} => {38}, support=0.0021, confidence=0.9025
{33, 402} => {990}, support=0.0019, confidence=0.6106
{33, 990} => {402}, support=0.0019, confidence=0.8371
{402, 990} => {33}, support=0.0019, confidence=0.8486
{38, 266} => {412}, support=0.0021, confidence=0.9217
{38, 412} => {266}, support=0.0021, confidence=0.8833
{266, 412} => {38}, support=0.0021, confidence=0.9138
{38, 266} => {416}, support=0.0021, confidence=0.9130
{38, 416} => {266}, support=0.0021, confidence=0.9170
{266, 416} => {38}, support=0.0021, confidence=0.9251
{240, 449} => {675}, support=0.0015, confidence=0.8197
{240, 675} => {449}, support=0.0015, confidence=0.6098
{449, 675} => {240}, support=0.0015, confidence=0.8523
{20} => {811, 886}, support=0.0011, confidence=0.8760
{20, 811} => {886}, support=0.0011, confidence=0.9464
{20, 886} => {811}, support=0.0011, confidence=0.9464
{811, 886} => {20}, support=0.0011, confidence=0.7970
{227, 847} => {884}, support=0.0012, confidence=0.8923
{227, 884} => {847}, support=0.0012, confidence=0.8345
{243, 362} => {559}, support=0.0017, confidence=0.8776
{243, 559} => {362}, support=0.0017, confidence=0.8776
{362, 559} => {243}, support=0.0017, confidence=0.9101
{45, 49} => {555}, support=0.0011, confidence=0.8504
{45, 555} => {49}, support=0.0011, confidence=0.8438
{49, 555} => {45}, support=0.0011, confidence=0.8438
{448, 461} => {530}, support=0.0025, confidence=0.8913
{448, 530} => {461}, support=0.0025, confidence=0.6228
{45, 49} => {664}, support=0.0010, confidence=0.8189
{45, 664} => {49}, support=0.0010, confidence=0.8000
{49, 664} => {45}, support=0.0010, confidence=0.7075
{646, 764} => {942}, support=0.0024, confidence=0.8566
{646, 942} => {764}, support=0.0024, confidence=0.9387
{764, 942} => {646}, support=0.0024, confidence=0.8942
{439, 736} => {747}, support=0.0026, confidence=0.8557
{439, 747} => {736}, support=0.0026, confidence=0.7798
{736, 747} => {439}, support=0.0026, confidence=0.9011
{240, 449} => {888}, support=0.0016, confidence=0.8798
{240, 888} => {449}, support=0.0016, confidence=0.7385
{240, 449} => {915}, support=0.0015, confidence=0.8470
{240, 915} => {449}, support=0.0015, confidence=0.6513
{449, 915} => {240}, support=0.0015, confidence=0.7868
{237, 542} => {957}, support=0.0044, confidence=0.8647
{237, 957} => {542}, support=0.0044, confidence=0.8464
{542, 957} => {237}, support=0.0044, confidence=0.7737
{243, 362} => {776}, support=0.0017, confidence=0.8776
{243, 776} => {362}, support=0.0017, confidence=0.7257
{362, 776} => {243}, support=0.0017, confidence=0.8431
{39, 253} => {284}, support=0.0039, confidence=0.9506
{39, 284} => {253}, support=0.0039, confidence=0.8518
{253, 284} => {39}, support=0.0039, confidence=0.9255
{448, 461} => {798}, support=0.0024, confidence=0.8841
{448, 798} => {461}, support=0.0024, confidence=0.9349
{461, 798} => {448}, support=0.0024, confidence=0.6952
{439, 736} => {967}, support=0.0026, confidence=0.8591
{736, 967} => {439}, support=0.0026, confidence=0.8258
{448, 461} => {860}, support=0.0024, confidence=0.8877
{448, 860} => {461}, support=0.0024, confidence=0.9684
{461, 860} => {448}, support=0.0024, confidence=0.6658
{436, 831} => {941}, support=0.0013, confidence=0.9338
{436, 941} => {831}, support=0.0013, confidence=0.9270
{831, 941} => {436}, support=0.0013, confidence=0.9407
{22, 767} => {845}, support=0.0020, confidence=0.6516
{22, 845} => {767}, support=0.0020, confidence=0.7739
{767, 845} => {22}, support=0.0020, confidence=0.6048
{441, 688} => {691}, support=0.0014, confidence=0.6228
{441, 691} => {688}, support=0.0014, confidence=0.8987
{688, 691} => {441}, support=0.0014, confidence=0.8659
{36, 351} => {369}, support=0.0012, confidence=0.7378
{39, 253} => {527}, support=0.0039, confidence=0.9531
{39, 527} => {253}, support=0.0039, confidence=0.8793
{253, 527} => {39}, support=0.0039, confidence=0.9369
{445} => {569, 599}, support=0.0018, confidence=0.6769
{445, 569} => {599}, support=0.0018, confidence=0.9832
{445, 599} => {569}, support=0.0018, confidence=0.6875
{569, 599} => {445}, support=0.0018, confidence=0.8980
{445} => {569, 695}, support=0.0017, confidence=0.6462
{445, 569} => {695}, support=0.0017, confidence=0.9385
{445, 695} => {569}, support=0.0017, confidence=0.6802
{569, 695} => {445}, support=0.0017, confidence=0.9180
{439, 747} => {967}, support=0.0027, confidence=0.8379
{241, 449} => {539}, support=0.0024, confidence=0.9365
{241, 539} => {449}, support=0.0024, confidence=0.7516
{230, 779} => {904}, support=0.0028, confidence=0.8358
